fname,summary
test_378,"#Person1#은 Mr. Smith에게 두 마을 중 하나를 선택하도록 요청합니다. Mr. Smith는 산간 지역의 마을을 선호하며, #Person1#은 그를 위해 일찍 일어나도록 계획합니다."
test_379,"#Person2#는 #Person1#에게 스트레스와 우울함을 풀기 위해 오이를 먹고 푹 쉬어야 한다고 말합니다. #Person2#는 치어리더가 되는 꿈을 포기했고, 딸을 키우면서 가장 좋았던 점은 아이를 바라보는 것이라고 합니다. #Person2#는 변호사가"
test_380,"#Person2#는 열 살 때부터 우표 수집에 관심이 있었고, 최초의 우표에 대해 #Person1#에게 설명합니다. #Person1#은 우표 수집이 부자들만 누릴 수 있는 취미라고 생각합니다."
test_381,"#Person1#은 Tom을 인터뷰하며 그의 성공적인 사업가로서의 경력, 회사 자금 조달 방법, 생활 방식의 녹색 측면, 그리고 낭비적인 행동에 대해 질문합니다."
test_382,"#Person2#는 #Person1#에게 40대 남성의 이동 경로에 대해 설명합니다. 남성은 새벽 1시 30분에 클럽을 떠났고, 오전 2시 15분까지 어디에 있었는지는 확인되지 않았습니다. 그는 보행자 지하도에서 발견되었으며, 사망 원인은 여러 차례의 두부 외상입니다"
test_383,"Sherry는 내년 여름에 친구의 결혼식에 참석하기 위해 퀘벡에 갈 예정이다. Bob은 Sherry에게 몬트리올과 퀘벡 시티에 대해 설명하고, 프랑스어를 연습하라고 조언한다."
test_384,"톰은 제인에게 학생 센터에서 수영을 하자고 제안하지만, 제인은 리포트를 작성해야 한다. 톰은 그릴에서 저녁을 먹고 도서관 근처에서 함께 시간을 보내자고 제안하고, 제인은 이에 동의한다."
test_385,#Person1#은 의사가 처방한 약을 복용했음에도 불구하고 허리가 여전히 아프다고 불평합니다.
test_386,#Person1#이 Fred에게 200위안을 빌려달라고 요청합니다. Fred는 급하게 갚을 필요가 없다고 말합니다.
test_387,#Person1#은 글씨를 더 잘 쓰기 위해 몇 주 동안 연습했지만 변화가 없어 불평합니다. #Person2#는 #Person1#에게 끈기 있게 계속 연습하라고 격려합니다.
test_388,"#Person2#는 속눈썹을 올리고 있지만, #Person1#은 그것이 위험하다고 생각한다."
test_389,"#Person2#는 주말 운전 강좌에 대해 #Person1#에게 문의합니다. #Person1#은 강의 일정, 강사, 훈련 시간 및 훈련 차량에 대해 설명합니다."
test_390,"티나는 8년 동안 피아노를 배우고 있으며, #Person1#은 그녀의 피아노 선생님에게 배우고 싶어 한다."
test_391,"#Person1#은 #Person2#와의 인터뷰에서 #Person2#의 강점, 약점, 그리고 5년 후의 목표에 대해 질문합니다. #Person1#은 #Person2#가 적합한 인재라고 판단합니다."
test_392,Stephanie는 심한 두통과 피로를 호소하고 있습니다. George는 Miss Jenkins에게 보고서 제출 기한 연장을 요청할 것을 제안합니다.
test_393,"#Person1#은 #Person2#에게 시골 호텔에서 크리스마스를 보내자고 제안하지만, #Person2#는 뉴욕에서 Barbara의 파티에 참석하고 싶어 한다."
test_394,"Bob은 지난 주말에 댄스 파티에 갔고, #Person1#은 토요일에 쇼핑을 하고 일요일에 테니스를 쳤습니다. Bob은 이번 주말에 #Person1#과 테니스를 치고 싶어합니다."
test_395,#Person1#이 #Person2#에게 50달러를 빌려달라고 요청합니다. #Person2#는 #Person1#에게 행운을 가져다주길 바라며 동의합니다.
test_396,"#Person1#은 #Person2#에게 식당에서 재킷과 넥타이 착용을 요청합니다. #Person2#는 자신의 것을 가져오기 위해 호텔로 돌아가야 하며, #Person1#은 회의 시작 시간을 9시 30분으로 연기합니다."
test_397,"#Person2#는 #Person1#에게 아이들이 휴양 캠프에서 견학, 요트, 등반, 승마 같은 스포츠 활동을 했고, 마지막 날에는 바비큐 파티를 했다고 말합니다."
test_398,#Person2#는 직장을 그만두고 컴퓨터 프로그래밍 수업을 듣고 싶어 합니다. #Person1#은 #Person2#가 가족 사업을 시작할 때 도울 수 있을 것이라고 생각합니다.
test_399,칼리나는 클락 교수님께 전화를 걸어 교통사고로 인해 아침 문학 수업에 결석할 것임을 알립니다.
test_400,"#Person2#는 세입자 권리 옹호 센터에 전화를 걸어 집주인과의 문제를 상담합니다. 집주인은 수리 비용을 지불하지 않겠다고 했고, #Person2#는 이에 대해 불공평하다고 생각합니다."
test_401,"#Person1#은 #Person2#에게 도쿄에서 온 수출 L/C를 전달하고, #Person2#는 서명만 해달라고 요청합니다."
test_402,Myrdal이 지갑을 잃어버렸습니다. Charlie는 Myrdal과 함께 핫도그 가판대로 다시 가보자고 제안합니다.
test_403,"#Person1#은 지난주 내내 설거지를 했고, 이번 주는 #Person2#가 설거지를 하기로 했습니다."
test_404,"#Person1#은 #Person2#에게 이 관계가 어디로 가고 있는지 묻고, #Person2#는 #Person1#을 사랑한다고 답합니다."
test_405,#Person1#과 #Person2#는 정부가 직면한 사회 문제에 대해 논의하고 있습니다.
test_406,"#Person1#은 다음 주 토요일에 가면무도회 파티를 위해 의상을 고르기 위해 #Person2#에게 쇼핑을 함께 가자고 요청합니다. #Person2#는 파티가 컨트리 테마라는 것을 알고, 캐나다 기마경찰 의상을 추천합니다."
test_407,"#Person2#는 #Person1#에게 춤추러 가자고 제안합니다. #Person1#은 빠른 음악과 디스코 댄스를 좋아합니다. #Person2#는 #Person1#에게 왈츠를 추자고 하지만, #Person1#은 다음 춤은 쉬겠다고 합니다."
test_408,"#Person1#은 농부가 되고 싶어하며, #Person2#는 농부가 되려면 많은 훈련이 필요하다고 생각합니다. #Person2#는 농장에서 휴가를 보내고 싶어합니다."
test_409,"#Person1#은 #Person2#에게 하이네켄 한 파인트와 버드 반 파인트, 그리고 나초와 모짜렐라 스틱을 주문합니다."
test_410,"Mary는 #Person1#에게 Ann과의 큰 싸움에 대해 이야기한다. Ann의 남자친구가 계획을 잡아 여행을 취소하게 되었고, Mary는 Ann이 남자친구의 말을 지나치게 따르는 것에 화가 났다. #Person1#은 Mary에게 사소한 일로 우정을 방해하지 말라고 조언한다."
test_411,#Person2#는 #Person1#에게 담배와 기념품을 판매하는 가게와 화장실의 위치를 안내합니다.
test_412,"Tom과 Catherine은 영화 'Fast Food Nation'에 대해 이야기하며, 미국의 패스트푸드 문화에 대해 논의한다. 그들은 패스트푸드가 편리함을 추구하는 생활 방식을 반영한다고 생각하지만, 사람들이 건강한 선택을 하지 않는다고 느낀다."
test_413,"#Person1#은 #Person2#에게 요금을 받고, 버스가 그리니치 빌리지와 워싱턴 스퀘어 공원으로 가는 것에 대해 설명합니다."
test_414,"#Person1#과 #Person2#는 9-11 테러 공격 당시 각자의 위치에 대해 이야기합니다. #Person1#은 뉴욕에서 삼촌을 잃었고, #Person2#는 베이징에 있었습니다."
test_415,Karl과 그의 아내는 시카고에서 미네소타로 이사 와서 Chuck Jones와 인사를 나눈다. Karl은 미네소타로 이사한 이유를 설명한다.
test_416,"#Person2#는 #Person1#의 도움으로 완숙한 달걀, 진하게 구운 토스트, 오렌지 주스를 나중에 주문합니다."
test_417,"#Person1#은 피곤해서 먼저 자러 가고, #Person2#는 가계부 정리를 끝내고 싶어 한다. #Person1#은 #Person2#에게 지하실 문을 닫아달라고 부탁한다."
test_418,#Person1#이 Jane에게 다음 주 월요일 오후 3시에 만나서 아이디어를 논의하자고 제안합니다.
test_419,"보세요.
#Person1#: #Person1#은 #Person2#가 여자친구에게 줄 5주년 기념 선물을 고르는 것을 도와줍니다. #Person2#는 프로포즈를 결심하고 약혼반지를 고르기로 합니다.
</think>

#Person1#은 #Person2#가 여자친구에게 줄 5주년 기념 선물을 고르는 것을 도와줍니다"
test_420,"#Person1#은 오래된 Ford Pinto를 교환하고 싶어하며, #Person2#는 Ford Focus를 추천합니다. #Person2#는 #Person1#에게 차량의 장점을 설명하고, #Person1#은 시승을 해보기로 합니다."
test_421,"#Person1#은 Ballam 씨에게 컴퓨터 엔지니어 직책을 제안합니다. Ballam 씨는 초봉이 낮다고 생각하여 월 4,000 위안을 요구하고, #Person1#은 이를 수락합니다. Ballam 씨는 다음 주 월요일에 출근할 예정입니다."
test_422,"#Person1#은 #Person2#에게 계약의 혜택을 설명하고, #Person2#는 이를 긍정적으로 평가합니다. #Person1#은 #Person2#에게 내일 오전 10시에 서류 작업을 완료하자고 제안합니다."
test_423,#Person1#이 배가 고파서 #Person2#가 땅콩버터와 잼 샌드위치를 만들어 먹으라고 제안합니다.
test_424,#Person2#는 #Person1#의 백혈구 수치를 확인하기 위해 혈액을 채취합니다.
test_425,Steven은 전기가 나가서 Sellers 씨에게 도움을 요청합니다. Sellers 씨는 Steven에게 퓨즈를 확인하고 교체하라고 안내합니다.
test_426,"Paula는 집주인 Ms. Connors와의 문제 해결을 위해 #Person2#에게 도움을 요청하고, #Person2#는 그녀를 도와주겠다고 동의한다."
test_427,"#Person1#과 #Person2#는 사무실의 에어컨, 화장실 변기, 전기 배선 문제에 대해 불평합니다."
test_428,"#Person1#과 #Person2#는 모두 실직 상태이며, #Person2#는 #Person1#에게 전기공 견습생 프로그램을 추천합니다."
test_429,#Person1#은 #Person2#에게 사장님과의 관계와 사장님의 강점에 대해 묻습니다.
test_430,Tang 씨는 #Person1#에게 자신의 자격증과 외국어 능력을 설명합니다.
test_431,#Person2#는 #Person1#의 도움으로 순금 시계를 구매합니다.
test_432,Tom은 딸이 열이 나서 병원에 데려가야 해서 Sara에게 아들을 잠시 맡아달라고 요청합니다. Sara는 이를 수락합니다.
test_433,"Amy는 #Person1#에게 첫 직장이 총지배인 비서였고, 이후 인사부장으로 승진했다고 말합니다."
test_434,"본 적이 없어. 
#Answer#:
</think>

#Person1#은 #Person2#가 크리스마스 이후로 체중이 많이 쪘다고 지적합니다. #Person2#는 스팸메일에서 정보를 얻어 와후 다이어트에 등록했다고 말합니다. #Person1#은 #Person2#가 사기당했다고 생각합니다."
test_435,브라운 컬리지의 그렉 손더스가 메리에게 전화하여 대학 스포츠에 관심이 있는지 묻습니다. 메리는 농구와 배구를 한다고 답합니다.
test_436,#Person1#은 #Person2#의 택시를 타고 기차역으로 이동합니다. #Person1#은 #Person2#에게 천천히 운전해 달라고 요청합니다.
test_437,"#Person1#은 Brian에게 영어 수준, 미국에 머문 기간, 그리고 가본 미국 지역에 대해 질문합니다."
test_438,#Person2#는 새로운 건강 보험에 가입하기 위해 연례 건강검진을 받으러 왔습니다. #Person1#은 #Person2#에게 기본 검사와 피검사의 내용을 설명합니다.
test_439,"#Person1#과 #Person2#는 복권에 당첨되었을 때의 계획에 대해 이야기합니다. #Person1#은 전 세계를 여행할 계획이고, #Person2#는 아내와 아이들을 위해 정원이 있는 큰 집을 사고 싶어합니다. 그들은 현실로 돌아와서 한 잔 더 하기로 합니다."
test_440,"#Person1#은 결혼에 대한 두려움을 털어놓고, #Person2#는 #Person1#을 위로하며 결혼에 대한 긍정적인 생각으로 이끌어냅니다."
test_441,"#Person1#은 #Person2#에게 예전 명함과 동일한 디자인으로 2,000장의 명함을 인쇄해 달라고 요청합니다."
test_442,"브라이언은 #Person1#에게 6시에 #Person1#의 집으로 데리러 가겠다고 말합니다. 또한, 공항에서 전무님이 #Person1#을 만나러 오실 것이라고 알립니다."
test_443,#Person1#은 Paul을 추수감사절 저녁 식사에 초대합니다. Paul은 초대에 감사하며 파이와 와인을 가져가기로 합니다.
test_444,존은 수잔에게 이번 주말에 사촌을 대학 캠퍼스로 데려가며 그녀에게 캠퍼스를 보여주고 싶어 한다. 그들은 토요일 날씨에 따라 계획을 조정하기로 한다.
test_445,"#Person1#과 #Person2#는 저녁 수업 정보를 보고 있다. 그들은 꽃꽂이, 사진, 이탈리안 와인, 홈페이지 디자인, 인도 요리 강좌에 대해 이야기한다. #Person1#은 #Person2#에게 인도 요리 강좌에 전화해 자리가 남아 있는지 확인해보라고 제안한다."
test_446,#Person1#과 #Person2#는 브리짓과 아서의 음식 취향을 고려하여 내일 저녁에 캐럿츠에 가기로 결정합니다.
test_447,"Gene는 이번 토요일에 운전면허 시험을 보러 간다고 #Person1#에게 말한다. Gene은 운전 연습을 하고 있으며, 시험을 통과하면 2016년형 혼다 어코드를 사려고 한다."
test_448,"#Person2#가 #Person1#에게 펜을 보여주고, #Person1#은 카드로 펜을 구매합니다."
test_449,#Person2#는 #Person1#에게 #Person2#의 회사가 미국 암 학회를 위한 마라톤을 후원한 기금 모금 행사가 성공적으로 진행되었다고 설명합니다.
test_450,#Person2#가 #Person1#에게 피크 트램까지 가는 길을 안내합니다. #Person1#은 그 길을 적어두고 싶어 합니다.
test_451,"#Person1#은 #Person2#에게 백단향 부채를 추천하고, #Person2#는 작은 부채 두 개와 큰 부채 하나를 구매합니다."
test_452,#Person2#는 #Person1#에게 외부 요인과 내부 요인이 회사에 미치는 영향에 대해 설명합니다.
test_453,"#Person2#는 오늘 오후 2시에 준비 회의를 시작할 예정이며, #Person1#은 3시쯤에 참석할 예정입니다."
test_454,#Person1#은 #Person2#에게 강을 따라가는 하루 코스를 추천합니다.
test_455,"#Person2#는 #Person1#의 도움으로 비프버거, 프렌치프라이, 바나나 맛 밀크셰이크를 주문합니다."
test_456,"#Person1#과 #Person2#는 등불 축제를 즐기고 있습니다. #Person2#는 #Person1#에게 등불에 적힌 수수께끼를 푸는 것이 전통이라고 설명합니다. 그들은 큰 용 등불을 발견하고, 그 등불에는 중국 시가 적혀 있습니다."
test_457,"#Person1#은 Tina에게 면접 두 라운드를 통과했다고 알리고, Tina는 #Person1#을 축하하기 위해 저녁에 만나기로 한다."
test_458,팀과 카렌은 즐거운 대화를 나눈 후 작별 인사를 나눈다.
test_459,"#Person1#은 #Person2#에게 Julie에게 문구류를 요청하고, 복사기는 #Person1#의 사무실 근처에 있다고 안내합니다. #Person1#은 부서 회의에서 주로 업무 진행 상황을 논의한다고 설명합니다."
test_460,#Person1#은 #Person2#에게 목욕을 위한 버튼 사용법과 다른 스위치 사용법을 알려달라고 요청합니다.
test_461,#Person1#은 #Person2#에게 베스트셀러 책의 위치와 기차에서 시간을 보내기 좋은 책 추천을 요청합니다.
test_462,#Person1#은 #Person2#에게 78세의 새로운 이민자 친구에게 읽는 법을 가르쳐달라고 요청합니다. #Person1#은 #Person2#가 가르치는 것을 잘한다고 생각합니다.
test_463,#Person1#은 #Person2#의 도움으로 티켓을 받고 카드로 결제합니다.
test_464,"#Person2#는 저녁으로 냉동 피자를 먹을 계획이었지만, #Person1#이 건강한 요리 방법을 가르쳐주겠다고 하여 매운 치킨 커리를 준비하기로 합니다."
test_465,#Person2#는 #Person1#에게 IC 전화기와 동전 전화기의 사용 방법을 설명합니다.
test_467,#Person1#은 돈이 부족하여 중고 컴퓨터를 사려고 합니다. 톰은 중고 물건을 구매할 때 주의가 필요하다고 조언합니다.
test_468,"Morgan은 #Person1#에게 중국 도시에서는 남은 음식을 포장해 가는 것이 흔하지 않다고 말한다. #Person1#은 음식 낭비를 걱정하지만, Morgan은 중국에서는 많이 주문하는 것이 전통이라고 설명한다."
test_469,"해리는 중국의 길거리 시장에서 흥정을 하지 않아서 비싸게 물건을 샀다고 #Person2#에게 불만을 토로한다. #Person2#는 흥정이 자유 무역의 규칙이라고 말하며, 해리에게 물건의 진짜 가치를 미리 알아보라고 조언한다."
test_470,"#Person2#는 영어에 능숙하며, 프랑스어와 일본어도 할 줄 압니다."
test_471,"#Person2#는 새 계좌를 개설하고 싶어 합니다. #Person1#은 #Person2#에게 당좌예금과 저축예금을 동시에 개설할 수 있는지 묻고, 오버드래프트 최대 한도와 벌금에 대해 설명합니다."
test_472,#Person2#는 #Person1#에게 설탕 3봉지를 구매할 때마다 특별 할인 쿠폰을 받을 수 있다고 설명합니다. #Person1#은 쿠폰 3장을 받기 위해 9봉지의 설탕을 구매하기로 결정합니다.
test_473,Mrs. Robinson은 Steve가 Johnny와 함께 부엌 청소를 도와준 것에 대해 감사 인사를 전합니다.
test_474,"#Person2#는 기차표를 잃어버렸고, #Person1#은 구매 증빙이 없어 새로운 표를 구매해야 한다고 설명합니다. #Person2#는 소프트 슬리퍼를 선택하고 지갑에서 돈을 찾습니다."
test_475,"Ann은 '웰빙 인 더 에어' 프로그램을 통해 뉴욕 여행 중 시차 적응을 잘 했다고 #Person1#에게 설명합니다. Ann은 프로그램에 포함된 건강한 식사와 운동을 했으며, 다른 승객들은 샴페인을 선호했습니다."
test_476,"Mary는 Tom에게 맥도날드에서 일하고 있지만 다른 일을 찾고 있다고 말한다. Tom은 자신의 아버지 회사에서 여름 동안 일할 사람들을 채용할 예정이라고 말하며, Mary에게 시도해 보라고 제안한다."
test_477,해리는 #Person1#에게 차에 치일 뻔한 끔찍한 경험을 털어놓는다. 그는 이제 신문을 읽으며 길을 건너기로 결심한다.
test_478,#Person1#은 '비즈니스 월드' 프로그램에서 새로 자전거 가게를 인수하고 설립한 Steven Kayne 씨를 인터뷰합니다. Steven 씨는 자신의 가게를 운영하고 싶었던 이유와 가게 운영 방식에 대해 설명합니다.
test_479,#Person1#과 #Person2#는 자신들이 중년인지에 대해 논쟁을 벌입니다.
test_480,"#Person1#은 #Person2#에게 디저트를 추천하고, #Person2#는 애플 크리스프와 초콜릿 무스 케이크, 차 네 잔을 주문합니다."
test_481,"침대를 가져가고, 스피커는 카운터 위와 침대 옆 바닥에 두자.
</think>

#Person1#과 #Person2#는 침대, 스테레오, 책상을 배분하기 위해 동전 던지기를 합니다. #Person2#는 아래층 침대를 얻고, #Person1#은 창가 책상을 얻습니다. 그들은 스�"
test_482,#Person2#는 Mr. Murray가 도서관 카드를 신청할 수 있도록 도와줍니다.
test_483,"#Person2#는 보통 9시부터 5시까지 일하며, 초과 근무 수당 대신 계약 가치에 따라 보너스를 받습니다. #Person2#는 점심시간과 커피 브레이크를 가지며, 주로 정보를 컴퓨터에 입력하고 이메일이나 네트워크로 정보를 전달합니다."
test_484,"#는 #Person1#에게 세탁기 사용 방법을 알려주고, #Person1#은 비누를 너무 많이 사용합니다. #Person2#는 #Person1#이 세탁을 처음이라고 듣고 놀랍니다. #Person1#은 대만 출신이라 엄마가 세탁을 해주셨기 때문입니다.
</think>

#Person2#는 #Person1#에게 세탁기 사용 방법을 알려줍니다"
test_485,#Person1#과 #Person2#는 최근 바쁜 일상에 대해 이야기한다.
test_486,#Person1#은 평가서를 바탕으로 Katie에게 근무 태도에 대해 피드백을 제공합니다.
test_487,"#Person1#과 #Person2#는 할아버지의 생신을 맞아 깜짝 파티를 계획하고 있습니다. #Person1#은 할머니가 케이크를 준비할 것이며, #Person2#는 샐러드를 준비할 예정입니다. 그들은 할아버지에게 책을 선물하기로 결정했습니다."
test_488,"Gian Luca Donatelli는 스페인 출신이며, Gina는 핀란드 출신의 프리랜서 기자입니다. Gian은 Gina에게 자신의 친구를 소개할 예정입니다."
test_489,"Kathy는 노스캐롤라이나 산에서 새울음 소리가 시끄럽다고 느낍니다. #Person2#는 Kathy에게 새들이 주로 산 근처에 있으며, 캘리포니아에는 없을 것이라고 설명합니다."
test_490,"#Person2#는 칠면조 샌드위치와 치즈, 채소 소고기 수프, 다이어트 콜라를 주문합니다."
test_491,James는 David에게 빌려준 재킷을 기다리고 있다. #Person1#은 James에게 카메라와 쿠키를 챙기라고 상기시킨다.
test_492,테드는 장인어른과 장모님과 함께 휴가를 보내는 것이 불편해서 집에 머물 계획이다. #Person1#은 남편과 함께 중국에 갈 예정이다.
test_493,#Person1#이 #Person2#에게 오늘 오후에 영화를 보러 가자고 제안합니다. #Person2#는 영화를 보고 맥도날드에 가자고 합니다.
test_494,"#Person2#의 집에 도둑이 들었고, #Person1#은 #Person2#를 위로합니다."
test_495,Jack은 Charlie에게 학교가 끝난 후 자신의 집으로 와서 새로운 비디오 게임을 함께 하자고 초대한다.
test_496,#Person2#는 #Person1#에게 시골 음악에 관심을 가지게 된 계기와 라디오 방송국에서 일하게 된 과정을 설명합니다.
test_497,"Alice는 #Person1#에게 세탁기와 건조기의 사용 방법을 설명합니다. #Person1#은 비누를 너무 많이 사용하고, 세탁을 한 번도 해본 적이 없다는 사실을 알게 됩니다."
test_498,Steve는 임대가 끝나는 곳을 떠나기 위해 새로운 집을 찾고 있다. Matthew는 Steve에게 Mrs. Thou의 아파트를 보여줄 수 있다고 제안한다.
test_499,Frank는 승진을 축하하기 위해 친구들을 초대한 파티에 Betsy를 초대합니다. Betsy는 파티를 기대하고 있습니다.
